"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-Mar-2021","EQ","1,600.00","1,600.00","1,535.05","1,555.75","1,548.00","1,551.95","1,569.97","1,641.00","738.75",7815602,"12,270,253,748.85",236912
"10-Mar-2021","EQ","1,572.00","1,575.00","1,552.15","1,562.50","1,556.50","1,555.75","1,559.83","1,641.00","738.75",5527508,"8,621,972,797.40",170939
"09-Mar-2021","EQ","1,545.00","1,565.70","1,538.25","1,519.50","1,563.95","1,562.50","1,556.52","1,641.00","738.75",7533348,"11,725,810,547.50",190281
"08-Mar-2021","EQ","1,542.00","1,555.00","1,512.50","1,530.00","1,522.00","1,519.50","1,530.38","1,641.00","738.75",7558525,"11,567,437,062.00",202940
"05-Mar-2021","EQ","1,531.00","1,545.60","1,521.10","1,552.05","1,533.90","1,530.00","1,532.82","1,641.00","738.75",8722911,"13,370,624,576.75",236265
"04-Mar-2021","EQ","1,548.55","1,571.00","1,539.10","1,586.85","1,553.00","1,552.05","1,552.34","1,641.00","738.75",8145719,"12,644,956,162.75",220611
"03-Mar-2021","EQ","1,584.00","1,596.00","1,565.00","1,568.20","1,587.00","1,586.85","1,579.75","1,641.00","738.75",5611205,"8,864,314,509.10",190986
"02-Mar-2021","EQ","1,575.70","1,587.50","1,551.00","1,558.90","1,573.00","1,568.20","1,569.86","1,641.00","738.75",8055019,"12,645,262,470.80",188996
"01-Mar-2021","EQ","1,564.00","1,572.55","1,540.70","1,534.40","1,560.35","1,558.90","1,559.43","1,641.00","738.75",6768009,"10,554,225,348.25",180747
"26-Feb-2021","EQ","1,587.05","1,588.90","1,521.00","1,606.40","1,537.45","1,534.40","1,543.86","1,641.00","738.75",13956423,"21,546,718,494.60",397166
"25-Feb-2021","EQ","1,609.75","1,636.25","1,602.00","1,606.45","1,605.40","1,606.40","1,620.67","1,641.00","738.75",10054785,"16,295,464,769.90",231264
"24-Feb-2021","EQ","1,526.50","1,613.95","1,516.25","1,529.15","1,612.00","1,606.45","1,561.95","1,641.00","738.75",7157166,"11,179,104,534.25",144539
"23-Feb-2021","EQ","1,553.75","1,557.70","1,522.65","1,548.00","1,530.00","1,529.15","1,537.17","1,641.00","738.75",9119953,"14,018,955,769.95",230064
"22-Feb-2021","EQ","1,545.05","1,573.90","1,539.45","1,539.10","1,542.00","1,548.00","1,557.44","1,641.00","738.75",14725919,"22,934,728,117.95",299769
"19-Feb-2021","EQ","1,545.00","1,564.20","1,533.00","1,554.30","1,543.90","1,539.10","1,547.93","1,641.00","738.75",8569754,"13,265,355,232.80",248392
"18-Feb-2021","EQ","1,605.95","1,605.95","1,548.00","1,586.50","1,559.00","1,554.30","1,570.90","1,641.00","738.75",7360280,"11,562,261,540.35",260135
"17-Feb-2021","EQ","1,620.00","1,621.80","1,583.00","1,626.65","1,586.20","1,586.50","1,602.21","1,641.00","738.75",6397213,"10,249,658,891.50",154614
"16-Feb-2021","EQ","1,621.20","1,641.00","1,608.45","1,616.60","1,625.50","1,626.65","1,625.28","1,641.00","738.75",6948679,"11,293,544,900.15",180673
"15-Feb-2021","EQ","1,600.10","1,625.00","1,596.70","1,581.95","1,624.95","1,616.60","1,608.22","1,631.65","738.75",5177622,"8,326,776,744.40",148039
"12-Feb-2021","EQ","1,573.90","1,592.50","1,573.00","1,572.35","1,589.55","1,581.95","1,584.36","1,631.65","738.75",4955053,"7,850,572,958.05",164667
"11-Feb-2021","EQ","1,582.00","1,597.80","1,564.20","1,581.75","1,576.00","1,572.35","1,577.79","1,631.65","738.75",6824309,"10,767,295,916.60",192335
"10-Feb-2021","EQ","1,608.35","1,614.85","1,567.00","1,611.85","1,592.50","1,581.75","1,592.85","1,631.65","738.75",9894003,"15,759,687,718.60",229610
"09-Feb-2021","EQ","1,610.00","1,628.00","1,586.70","1,605.25","1,609.95","1,611.85","1,611.29","1,631.65","738.75",9210683,"14,841,062,260.30",198426
"08-Feb-2021","EQ","1,620.00","1,631.65","1,595.70","1,597.60","1,609.00","1,605.25","1,614.56","1,631.65","738.75",8723790,"14,085,076,073.30",228373
"05-Feb-2021","EQ","1,548.00","1,618.25","1,548.00","1,579.10","1,597.20","1,597.60","1,595.45","1,618.25","738.75",13527358,"21,582,228,443.00",274934
"04-Feb-2021","EQ","1,566.00","1,588.00","1,543.45","1,574.80","1,574.00","1,579.10","1,568.30","1,588.00","738.75",12242342,"19,199,713,046.35",307724
"03-Feb-2021","EQ","1,579.00","1,581.70","1,542.00","1,560.55","1,571.00","1,574.80","1,565.97","1,581.70","738.75",10118627,"15,845,498,691.50",316129
"02-Feb-2021","EQ","1,501.00","1,578.50","1,497.40","1,476.75","1,560.50","1,560.55","1,556.51","1,578.50","738.75",21210103,"33,013,801,640.00",416712
"01-Feb-2021","EQ","1,410.25","1,482.50","1,401.00","1,390.50","1,480.00","1,476.75","1,439.43","1,511.65","738.75",13185272,"18,979,231,489.45",301952
"29-Jan-2021","EQ","1,391.35","1,408.75","1,364.50","1,371.45","1,391.00","1,390.50","1,388.21","1,511.65","738.75",14352251,"19,923,891,702.85",358077
"28-Jan-2021","EQ","1,389.90","1,401.30","1,342.00","1,409.60","1,372.00","1,371.45","1,364.16","1,511.65","738.75",21352223,"29,127,886,352.35",452148
"27-Jan-2021","EQ","1,468.00","1,471.90","1,406.15","1,462.85","1,411.25","1,409.60","1,437.02","1,511.65","738.75",11778138,"16,925,445,420.15",308009
"25-Jan-2021","EQ","1,465.10","1,481.00","1,455.15","1,443.55","1,467.00","1,462.85","1,465.91","1,511.65","738.75",10172359,"14,911,805,741.75",231078
"22-Jan-2021","EQ","1,467.90","1,467.90","1,440.15","1,474.80","1,444.35","1,443.55","1,454.40","1,511.65","738.75",7696182,"11,193,363,698.15",222926
"21-Jan-2021","EQ","1,492.00","1,494.35","1,468.15","1,492.00","1,476.00","1,474.80","1,479.22","1,511.65","738.75",13166527,"19,476,138,889.35",262288
"20-Jan-2021","EQ","1,501.00","1,501.00","1,486.00","1,503.85","1,490.00","1,492.00","1,493.75","1,511.65","738.75",6673026,"9,967,840,647.30",137443
"19-Jan-2021","EQ","1,491.80","1,511.65","1,467.00","1,483.10","1,501.85","1,503.85","1,490.12","1,511.65","738.75",8680127,"12,934,447,133.90",197402
"18-Jan-2021","EQ","1,469.90","1,502.85","1,467.00","1,466.65","1,480.00","1,483.10","1,488.94","1,502.85","738.75",21412816,"31,882,488,250.45",483314
"15-Jan-2021","EQ","1,469.10","1,471.65","1,445.00","1,468.75","1,467.00","1,466.65","1,458.15","1,496.90","738.75",7082618,"10,327,507,402.40",168203
"14-Jan-2021","EQ","1,471.15","1,488.00","1,456.00","1,470.65","1,474.00","1,468.75","1,468.80","1,496.90","738.75",6148583,"9,031,062,462.40",187531
"13-Jan-2021","EQ","1,492.90","1,496.90","1,462.10","1,481.00","1,473.65","1,470.65","1,476.17","1,496.90","738.75",8467325,"12,499,197,280.65",179332
"12-Jan-2021","EQ","1,452.45","1,487.70","1,449.10","1,451.45","1,480.55","1,481.00","1,469.44","1,487.70","738.75",10194078,"14,979,563,595.90",226594
"11-Jan-2021","EQ","1,450.00","1,464.90","1,436.30","1,431.65","1,452.60","1,451.45","1,452.80","1,464.90","738.75",8665696,"12,589,482,027.00",213318
"08-Jan-2021","EQ","1,432.00","1,442.00","1,423.10","1,416.25","1,433.00","1,431.65","1,432.81","1,464.40","738.75",6884382,"9,863,997,390.15",162375
"07-Jan-2021","EQ","1,432.50","1,432.60","1,412.55","1,420.55","1,416.90","1,416.25","1,422.34","1,464.40","738.75",9947421,"14,148,623,311.15",127305
"06-Jan-2021","EQ","1,435.00","1,440.00","1,413.10","1,426.70","1,419.80","1,420.55","1,423.55","1,464.40","738.75",11067025,"15,754,511,010.20",151854
"05-Jan-2021","EQ","1,419.20","1,430.75","1,409.00","1,416.00","1,425.85","1,426.70","1,419.93","1,464.40","738.75",7193412,"10,214,160,602.40",186611
"04-Jan-2021","EQ","1,438.00","1,438.00","1,399.00","1,425.05","1,422.25","1,416.00","1,417.20","1,464.40","738.75",7870096,"11,153,473,281.70",177576
"01-Jan-2021","EQ","1,440.00","1,443.00","1,420.60","1,436.30","1,423.45","1,425.05","1,433.57","1,464.40","738.75",4405469,"6,315,533,421.95",85415
"31-Dec-2020","EQ","1,435.00","1,444.00","1,425.05","1,432.50","1,438.45","1,436.30","1,436.40","1,464.40","738.75",11072875,"15,905,040,698.85",207512
"30-Dec-2020","EQ","1,439.90","1,439.90","1,413.00","1,427.20","1,432.05","1,432.50","1,427.25","1,464.40","738.75",8108363,"11,572,701,536.35",137892
"29-Dec-2020","EQ","1,421.05","1,434.75","1,420.00","1,412.85","1,427.95","1,427.20","1,428.05","1,464.40","738.75",7247673,"10,350,035,824.15",164187
"28-Dec-2020","EQ","1,405.00","1,421.00","1,404.00","1,397.10","1,415.80","1,412.85","1,414.43","1,464.40","738.75",5849597,"8,273,855,755.35",222546
"24-Dec-2020","EQ","1,389.40","1,404.00","1,377.00","1,375.65","1,395.90","1,397.10","1,393.22","1,464.40","738.75",7476094,"10,415,823,397.40",207764
"23-Dec-2020","EQ","1,367.50","1,380.95","1,361.05","1,373.10","1,378.00","1,375.65","1,371.48","1,464.40","738.75",7733697,"10,606,644,402.05",209433
"22-Dec-2020","EQ","1,384.80","1,384.80","1,345.00","1,372.65","1,373.00","1,373.10","1,365.22","1,464.40","738.75",11425779,"15,598,730,164.20",321428
"21-Dec-2020","EQ","1,417.50","1,423.85","1,366.70","1,411.35","1,369.05","1,372.65","1,402.25","1,464.40","738.75",11880912,"16,660,066,426.30",245182
"18-Dec-2020","EQ","1,435.00","1,439.70","1,406.30","1,441.80","1,408.95","1,411.35","1,416.04","1,464.40","738.75",11497959,"16,281,519,676.25",204985
"17-Dec-2020","EQ","1,418.60","1,445.00","1,404.50","1,410.70","1,440.00","1,441.80","1,429.35","1,464.40","738.75",10962239,"15,668,891,347.05",227695
"16-Dec-2020","EQ","1,404.00","1,416.80","1,394.50","1,391.30","1,407.85","1,410.70","1,405.85","1,464.40","738.75",8416046,"11,831,665,558.40",207995
"15-Dec-2020","EQ","1,380.80","1,394.95","1,366.00","1,372.15","1,392.50","1,391.30","1,380.90","1,464.40","738.75",10780718,"14,887,141,542.75",213331
"14-Dec-2020","EQ","1,383.00","1,388.00","1,368.00","1,382.80","1,369.40","1,372.15","1,376.22","1,464.40","738.75",8611025,"11,850,694,443.90",226700
"11-Dec-2020","EQ","1,390.05","1,395.00","1,373.00","1,385.85","1,382.05","1,382.80","1,382.89","1,464.40","738.75",10678192,"14,766,730,477.75",184156
"10-Dec-2020","EQ","1,398.00","1,402.00","1,375.75","1,407.20","1,387.00","1,385.85","1,386.04","1,464.40","738.75",9863983,"13,671,853,428.50",253318
"09-Dec-2020","EQ","1,377.00","1,410.05","1,375.05","1,376.30","1,408.50","1,407.20","1,395.27","1,464.40","738.75",11034537,"15,396,172,248.45",283201
"08-Dec-2020","EQ","1,375.00","1,388.80","1,365.15","1,372.25","1,374.90","1,376.30","1,377.34","1,464.40","738.75",9728948,"13,400,035,184.90",239499
"07-Dec-2020","EQ","1,375.00","1,379.95","1,358.10","1,385.60","1,375.50","1,372.25","1,368.13","1,464.40","738.75",12158159,"16,633,921,187.35",326818
"04-Dec-2020","EQ","1,381.00","1,401.45","1,373.30","1,377.20","1,390.10","1,385.60","1,386.77","1,464.40","738.75",13456161,"18,660,621,784.30",287684
"03-Dec-2020","EQ","1,429.00","1,432.00","1,374.05","1,406.95","1,381.00","1,377.20","1,396.88","1,464.40","738.75",18966611,"26,494,094,892.80",370031
"02-Dec-2020","EQ","1,431.00","1,431.80","1,394.80","1,433.30","1,405.35","1,406.95","1,410.23","1,464.40","738.75",8946075,"12,616,027,252.00",187793
